generated_at,snapshot_hash,cve_id,build_status,version,service_role,vuln_category,primary_mitre_phase,schema_v3,source_bundle_complete,source_bundle_hashed,self_contained_paths,runtime_spec_explicit,runtime_ready,runtime_build_reproducible,flag_contract_explicit,validation_contract_explicit,native_verified,service_contract_complete,verified_capability,guide_ready_valid,orchestrated_environment_verified,blockers,parse_error
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-12794,building,3,web_application,Injection,initial_access,True,False,True,True,True,False,False,True,True,True,True,True,True,False,source_bundle_complete; runtime_ready; runtime_build_reproducible; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-14849,completed,3,web_application,LFI,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-15715,completed,3,web_application,RCE,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-16082,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-17405,building,3,web_application,RCE,initial_access,True,True,True,True,True,False,False,True,True,True,True,True,True,True,runtime_ready; runtime_build_reproducible,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-17562,completed,3,web_application,RCE,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-3066,building,3,web_application,RCE,initial_access,True,True,True,True,True,True,True,True,True,False,True,False,False,False,native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-4971,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-5223,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-5645,building,2,middleware,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-6920,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-7494,building,3,file_service,RCE,initial_access,True,True,True,True,True,False,False,True,True,True,False,False,True,True,runtime_ready; runtime_build_reproducible; service_contract_complete; verified_capability,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-7504,building,2,middleware,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-7525,building,2,web_application,Deserialization,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-7529,building,2,web_application,Injection,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-8046,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-8386,building,3,system_service,RCE,initial_access,True,True,True,True,True,True,True,True,True,False,True,False,False,False,native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-8917,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-9841,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2017-9993,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-1000006,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-1000533,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-1000861,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-10054,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-1058,building,2,database,LPE,privilege_escalation,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-10933,completed,3,system_service,Auth_Bypass,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-12613,completed,3,web_application,RCE,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-1270,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-1273,building,3,framework,RCE,initial_access,True,True,True,True,True,True,True,True,True,False,True,False,False,False,native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-1297,building,3,web_application,RCE,initial_access,True,True,True,True,True,True,True,True,True,False,True,False,False,False,native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-14574,building,2,web_application,Info_Leak,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-15473,building,2,system_service,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-15685,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-16509,completed,3,web_application,RCE,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-18778,completed,3,web_application,LFI,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-18925,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-19475,completed,3,web_application,RCE,execution,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-19518,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-2628,building,2,middleware,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-2894,building,3,web_application,RCE,initial_access,True,True,True,True,True,False,False,True,True,True,True,True,True,True,runtime_ready; runtime_build_reproducible,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-3760,building,2,web_application,LFI,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-7490,building,2,web_application,LFI,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-7600,building,3,web_application,RCE,initial_access,True,True,True,True,True,True,True,True,True,False,True,False,False,False,native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-7602,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2018-8715,building,2,web_application,Auth_Bypass,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-0193,completed,3,web_application,RCE,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-10758,completed,3,database,RCE,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-11043,completed,3,middleware,RCE,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-11581,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-14234,building,2,web_application,Injection,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-15107,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-17558,completed,3,web_application,RCE,initial_access,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-17564,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-20933,building,2,database,Auth_Bypass,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-3396,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-5418,building,2,web_application,LFI,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-6116,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-6339,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-6341,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-7238,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,False,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-7609,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-9053,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2019-9193,completed,3,database,RCE,execution,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-10199,building,3,web_application,RCE,execution,True,True,True,True,True,False,False,True,True,True,False,True,True,True,runtime_ready; runtime_build_reproducible; service_contract_complete,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-10204,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-11651,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-11652,building,2,middleware,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,False,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-11981,building,2,middleware,RCE,execution,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-13942,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-13945,building,2,middleware,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-14882,building,2,web_application,RCE,initial_access,False,True,True,True,True,False,False,True,True,False,True,False,False,False,schema_v3; runtime_ready; runtime_build_reproducible; native_verified; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-15906,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-16846,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-17518,building,2,web_application,RCE,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
2026-07-30T17:05:00.766779+00:00,1649e1ba411a85e2a29f8ce3be88daae737173169d49581c15964addc311a2e5,CVE-2020-17519,building,2,web_application,LFI,initial_access,False,False,False,True,False,False,False,False,False,False,False,False,False,False,schema_v3; source_bundle_complete; source_bundle_hashed; runtime_spec_explicit; runtime_ready; runtime_build_reproducible; flag_contract_explicit; validation_contract_explicit; native_verified; service_contract_complete; verified_capability; guide_ready_valid; orchestrated_environment_verified,
